task_id,dataset_name,n_samples,n_train,n_val_es,n_val_cal,n_test,n_features,n_classes,seed,model,calibrator,calibrator_label,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
15,breast-w,699,377,42,140,140,9,2,2,lgbm,none,No calibration,0.07662895591857494,0.03980773366082161,0.9785714285714285,0.017975079605684507,0.026997601643471716,0.023356243288959844,0.022776308179372023,0.07662895591857494,0.03980773366082161,0.9785714285714285,0.017975079605684507,0.026997601643471716,0.023356243288959844,0.022776308179372023,0.19
15,breast-w,699,377,42,140,140,9,2,2,lgbm,temp,Temperature Scaling,0.0736873522400856,0.03877568989992142,0.9785714285714285,0.011981273974691127,0.01963698821408412,0.016418847015925792,0.016012369734900347,0.07662895591857494,0.03980773366082161,0.9785714285714285,0.017975079605684507,0.026997601643471716,0.023356243288959844,0.022776308179372023,0.19
15,breast-w,699,377,42,140,140,9,2,2,lgbm,logistic,Logistic Recalibration,0.10949323818762843,0.04183912496800728,0.9857142857142858,0.05802624151139026,0.058509187996553844,0.0639740167521221,0.06016981542002207,0.07662895591857494,0.03980773366082161,0.9785714285714285,0.017975079605684507,0.026997601643471716,0.023356243288959844,0.022776308179372023,0.19
15,breast-w,699,377,42,140,140,9,2,2,lgbm,isotonic,Isotonic Regression,0.1914395022732715,0.05073564524866854,0.9714285714285714,0.01604126056979803,0.025708035283064503,0.02622309039812734,0.02265746208366329,0.07662895591857494,0.03980773366082161,0.9785714285714285,0.017975079605684507,0.026997601643471716,0.023356243288959844,0.022776308179372023,0.19
15,breast-w,699,377,42,140,140,9,2,2,xgboost,none,No calibration,0.06917374581098557,0.03541296720504761,0.9785714285714285,0.024950863633837046,0.020884577717099895,0.024950854693140324,0.023595432014692424,0.06917374581098557,0.03541296720504761,0.9785714285714285,0.024950863633837046,0.020884577717099895,0.024950854693140324,0.023595432014692424,0.34
15,breast-w,699,377,42,140,140,9,2,2,xgboost,temp,Temperature Scaling,0.06829230487346649,0.03518962115049362,0.9785714285714285,0.016562311564173017,0.019488326566559907,0.021144032904079957,0.019064890344937625,0.06917374581098557,0.03541296720504761,0.9785714285714285,0.024950863633837046,0.020884577717099895,0.024950854693140324,0.023595432014692424,0.33
15,breast-w,699,377,42,140,140,9,2,2,xgboost,logistic,Logistic Recalibration,0.10486706982947003,0.039482824748540535,0.9785714285714285,0.060037909638982576,0.06468574932993049,0.06468574932993074,0.06313646943294793,0.06917374581098557,0.03541296720504761,0.9785714285714285,0.024950863633837046,0.020884577717099895,0.024950854693140324,0.023595432014692424,0.34
15,breast-w,699,377,42,140,140,9,2,2,xgboost,isotonic,Isotonic Regression,0.07761874794960022,0.041971903294324875,0.9785714285714285,0.018176327007157496,0.018176327007157496,0.018176292947360447,0.018176315653891814,0.06917374581098557,0.03541296720504761,0.9785714285714285,0.024950863633837046,0.020884577717099895,0.024950854693140324,0.023595432014692424,0.32
15,breast-w,699,377,42,140,140,9,2,2,single_mlp,none,No calibration,0.06934503465890884,0.03466928005218506,0.9785714285714285,0.030950765524591715,0.03577204176357814,0.03555903817926134,0.03409394848914373,0.06934503465890884,0.03466928005218506,0.9785714285714285,0.030950765524591715,0.03577204176357814,0.03555903817926134,0.03409394848914373,0.19
15,breast-w,699,377,42,140,140,9,2,2,single_mlp,temp,Temperature Scaling,0.05761158838868141,0.033915743231773376,0.9785714285714285,0.021040092621530802,0.021083118660109385,0.0238902462380273,0.022004485839889162,0.06934503465890884,0.03466928005218506,0.9785714285714285,0.030950765524591715,0.03577204176357814,0.03555903817926134,0.03409394848914373,0.17
