task_id,dataset_name,n_samples,n_train,n_val_es,n_val_cal,n_test,n_features,n_classes,seed,model,calibrator,calibrator_label,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,1,tabpfn,isotonic,Isotonic Regression,0.0629432275891304,0.039456114172935486,0.9728629579375848,0.009920638214673809,0.008473328932654772,0.010282448922169792,0.009558805356499457,0.061894115060567856,0.039074696600437164,0.9724106739032112,0.004247211536526524,0.006780060073036483,0.00827548912023322,0.006434253576598742,0.77
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,1,tabpfn,dirichlet,Dirichlet ODIR,0.06178993857554454,0.038672873353762655,0.9724106739032112,0.005322628381362734,0.007496109073216496,0.00635423571552765,0.006390991056702293,0.061894115060567856,0.039074696600437164,0.9724106739032112,0.004247211536526524,0.006780060073036483,0.00827548912023322,0.006434253576598742,0.77
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,2,tabpfn,none,No calibration,0.06491833925247192,0.039763085544109344,0.9706015377657169,0.00571909232788742,0.005351381758013086,0.007997592775490616,0.0063560222871303735,0.06491833925247192,0.039763085544109344,0.9706015377657169,0.00571909232788742,0.005351381758013086,0.007997592775490616,0.0063560222871303735,0.78
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,2,tabpfn,temp,Temperature Scaling,0.06491831690073013,0.03976307064294815,0.9706015377657169,0.005718993337269775,0.005351310938744961,0.00799759873325927,0.0063559676697580005,0.06491833925247192,0.039763085544109344,0.9706015377657169,0.00571909232788742,0.005351381758013086,0.007997592775490616,0.0063560222871303735,0.78
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,2,tabpfn,logistic,Logistic Recalibration,0.08370680713415746,0.04357795225020334,0.9719583898688376,0.009860879108759579,0.012963566301423453,0.014782537517067556,0.012535660975750195,0.06491833925247192,0.039763085544109344,0.9706015377657169,0.00571909232788742,0.005351381758013086,0.007997592775490616,0.0063560222871303735,0.78
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,2,tabpfn,isotonic,Isotonic Regression,0.09739653766155243,0.040707722306251526,0.9728629579375848,0.01024818989228789,0.009343632606832412,0.011843128233460566,0.01047831691086029,0.06491833925247192,0.039763085544109344,0.9706015377657169,0.00571909232788742,0.005351381758013086,0.007997592775490616,0.0063560222871303735,0.78
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,2,tabpfn,dirichlet,Dirichlet ODIR,0.06444605273188374,0.039376605286603764,0.9719583898688376,0.0034048802177428943,0.005221016444130766,0.0059520815291473055,0.0048593260636736555,0.06491833925247192,0.039763085544109344,0.9706015377657169,0.00571909232788742,0.005351381758013086,0.007997592775490616,0.0063560222871303735,0.78
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,3,tabpfn,none,No calibration,0.07506197690963745,0.04460262134671211,0.9687924016282226,0.011735929940308646,0.012723767746632475,0.012117332163465217,0.01219234328346878,0.07506197690963745,0.04460262134671211,0.9687924016282226,0.011735929940308646,0.012723767746632475,0.012117332163465217,0.01219234328346878,0.73
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,3,tabpfn,temp,Temperature Scaling,0.07201124727725983,0.04360249638557434,0.9687924016282226,0.007964206572195778,0.0066539722295543245,0.009342802023790567,0.007986993608513557,0.07506197690963745,0.04460262134671211,0.9687924016282226,0.011735929940308646,0.012723767746632475,0.012117332163465217,0.01219234328346878,0.73
14952,PhishingWebsites,11055,5969,664,2211,2211,30,2,3,tabpfn,logistic,Logistic Recalibration,0.09838218663059485,0.048773184090929365,0.9692446856625961,0.006817350735495697,0.015106602940741974,0.017806875254693374,0.013243609643643683,0.07506197690963745,0.04460262134671211,0.9687924016282226,0.011735929940308646,0.012723767746632475,0.012117332163465217,0.01219234328346878,0.73
