task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,label_noise_eta,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
3913,kc2,522,21,2,0,xgboost,temp,0.2,0.4024553894996643,0.24889111518859863,0.8095238095238095,0.06728348334630332,0.09077323788688296,0.0896871186438061,0.08258127995899746,0.4173598885536194,0.2565446197986603,0.8095238095238095,0.08497354246321182,0.08497357425235566,0.09357418730145407,0.08784043467234053,0.03
3913,kc2,522,21,2,0,xgboost,logistic,0.2,0.4418999779369958,0.2793281325393692,0.7904761904761904,0.10617574654813344,0.10617574654813347,0.11328874257655744,0.10854674522427478,0.4173598885536194,0.2565446197986603,0.8095238095238095,0.08497354246321182,0.08497357425235566,0.09357418730145407,0.08784043467234053,0.03
3913,kc2,522,21,2,0,xgboost,isotonic,0.2,0.5589857697486877,0.25196075439453125,0.8380952380952381,0.03799492063976467,0.051441751207624134,0.05914007822672522,0.04952558335803801,0.4173598885536194,0.2565446197986603,0.8095238095238095,0.08497354246321182,0.08497357425235566,0.09357418730145407,0.08784043467234053,0.03
3913,kc2,522,21,2,0,xgboost,dirichlet,0.2,0.38834118565674286,0.23643616936826353,0.8571428571428571,0.03816652151626224,0.06696627568185784,0.05942557726298774,0.054852791487035944,0.4173598885536194,0.2565446197986603,0.8095238095238095,0.08497354246321182,0.08497357425235566,0.09357418730145407,0.08784043467234053,0.03
3913,kc2,522,21,2,0,catboost,none,0.2,0.4081744877768207,0.24584716537859017,0.8380952380952381,0.09018921524978102,0.0983649092768539,0.1153764834887153,0.10131020267178341,0.4081744877768207,0.24584716537859017,0.8380952380952381,0.09018921524978102,0.0983649092768539,0.1153764834887153,0.10131020267178341,0.09
3913,kc2,522,21,2,0,catboost,temp,0.2,0.3739240765571594,0.22830665111541748,0.8380952380952381,0.051783002558208654,0.07908339784258889,0.07601823182333084,0.06896154407470946,0.4081744877768207,0.24584716537859017,0.8380952380952381,0.09018921524978102,0.0983649092768539,0.1153764834887153,0.10131020267178341,0.09
3913,kc2,522,21,2,0,catboost,logistic,0.2,0.41559453387715695,0.25883041510732246,0.819047619047619,0.10936632472343895,0.11831530758544699,0.11831530758544706,0.115332313298111,0.4081744877768207,0.24584716537859017,0.8380952380952381,0.09018921524978102,0.0983649092768539,0.1153764834887153,0.10131020267178341,0.09
3913,kc2,522,21,2,0,catboost,isotonic,0.2,0.3626723627227242,0.2258912371098087,0.8380952380952381,0.05260230045167141,0.07600094569756236,0.1042506513381183,0.07761796582911736,0.4081744877768207,0.24584716537859017,0.8380952380952381,0.09018921524978102,0.0983649092768539,0.1153764834887153,0.10131020267178341,0.09
3913,kc2,522,21,2,0,catboost,dirichlet,0.2,0.3716398072265852,0.22795459544475505,0.8285714285714286,0.029633942566474447,0.08627782571444054,0.07461740807912297,0.06350972545334599,0.4081744877768207,0.24584716537859017,0.8380952380952381,0.09018921524978102,0.0983649092768539,0.1153764834887153,0.10131020267178341,0.09
3913,kc2,522,21,2,0,single_mlp,none,0.2,0.5451396107673645,0.26943373680114746,0.8285714285714286,0.08816522132782711,0.10841347319739204,0.10755473545619416,0.10137780999380443,0.5451396107673645,0.26943373680114746,0.8285714285714286,0.08816522132782711,0.10841347319739204,0.10755473545619416,0.10137780999380443,0.24
3913,kc2,522,21,2,0,single_mlp,temp,0.2,0.5455223321914673,0.26844877004623413,0.8285714285714286,0.08697374604997182,0.11324392330078849,0.10566300834928238,0.10196022590001423,0.5451396107673645,0.26943373680114746,0.8285714285714286,0.08816522132782711,0.10841347319739204,0.10755473545619416,0.10137780999380443,0.24
3913,kc2,522,21,2,0,single_mlp,logistic,0.2,0.4607713275396072,0.29354057481476,0.7904761904761904,0.11278813712908789,0.12953474941062124,0.11575150345239732,0.11935812999736882,0.5451396107673645,0.26943373680114746,0.8285714285714286,0.08816522132782711,0.10841347319739204,0.10755473545619416,0.10137780999380443,0.24
3913,kc2,522,21,2,0,single_mlp,isotonic,0.2,0.3995327055454254,0.24721355736255646,0.8380952380952381,0.035801267056238054,0.035801266488574776,0.035801267623901345,0.03580126705623806,0.5451396107673645,0.26943373680114746,0.8285714285714286,0.08816522132782711,0.10841347319739204,0.10755473545619416,0.10137780999380443,0.24
3913,kc2,522,21,2,0,single_mlp,dirichlet,0.2,0.3834882645622129,0.23606181589953085,0.8285714285714286,0.09263505453846199,0.10606864632479078,0.11203684649907272,0.1035801824541085,0.5451396107673645,0.26943373680114746,0.8285714285714286,0.08816522132782711,0.10841347319739204,0.10755473545619416,0.10137780999380443,0.24
