task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,ood_sigma,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s,peak_gpu_mem_mb
9946,wdbc,569,30,2,0,catboost,logistic,1.0,0.24472995425460195,0.12307949867717913,0.9298245614035088,0.1207457087112605,0.12383477299303397,0.12383477299303403,0.1228050848991095,0.25081523180663406,0.13589030258450716,0.9210526315789473,0.10338686000570932,0.12142085301415628,0.11333045156476419,0.11271272152820994,0.3,220.06
9946,wdbc,569,30,2,0,catboost,isotonic,1.0,0.21611548043145196,0.12623364207796575,0.9035087719298246,0.056704263399910096,0.0567042633999102,0.0567042633999102,0.056704263399910165,0.25081523180663406,0.13589030258450716,0.9210526315789473,0.10338686000570932,0.12142085301415628,0.11333045156476419,0.11271272152820994,0.3,220.06
9946,wdbc,569,30,2,0,catboost,dirichlet,1.0,0.21116925412619908,0.1080096904371012,0.956140350877193,0.10614747954575447,0.1153794017811848,0.1146925451272573,0.11207314215139885,0.25081523180663406,0.13589030258450716,0.9210526315789473,0.10338686000570932,0.12142085301415628,0.11333045156476419,0.11271272152820994,0.3,220.06
9946,wdbc,569,30,2,0,catboost,none,2.0,0.42368080869200053,0.26490727466661274,0.8070175438596491,0.0907732558125509,0.1265945816013897,0.1472532274039131,0.12154035493928457,0.42368080869200053,0.26490727466661274,0.8070175438596491,0.0907732558125509,0.1265945816013897,0.1472532274039131,0.12154035493928457,0.3,220.06
9946,wdbc,569,30,2,0,catboost,temp,2.0,0.4268645644187927,0.2670268714427948,0.8070175438596491,0.08876738684219226,0.12344212019652648,0.15248099335452964,0.12156350013108279,0.42368080869200053,0.26490727466661274,0.8070175438596491,0.0907732558125509,0.1265945816013897,0.1472532274039131,0.12154035493928457,0.3,220.06
9946,wdbc,569,30,2,0,catboost,logistic,2.0,0.40601121722043376,0.2532134748189842,0.8070175438596491,0.10443565955012542,0.10371824793743148,0.1135361154796285,0.10723000765572847,0.42368080869200053,0.26490727466661274,0.8070175438596491,0.0907732558125509,0.1265945816013897,0.1472532274039131,0.12154035493928457,0.3,220.06
9946,wdbc,569,30,2,0,catboost,isotonic,2.0,0.6469746446958192,0.2434554240064466,0.8245614035087719,0.047396298390063256,0.08851444493246757,0.10359917866914406,0.07983664066389164,0.42368080869200053,0.26490727466661274,0.8070175438596491,0.0907732558125509,0.1265945816013897,0.1472532274039131,0.12154035493928457,0.3,220.06
9946,wdbc,569,30,2,0,catboost,dirichlet,2.0,0.41422622311988855,0.2481332082720619,0.8070175438596491,0.09039456430110014,0.11674745119171309,0.11826352982812573,0.10846851510697965,0.42368080869200053,0.26490727466661274,0.8070175438596491,0.0907732558125509,0.1265945816013897,0.1472532274039131,0.12154035493928457,0.3,220.06
9946,wdbc,569,30,2,0,single_mlp,none,0.5,0.11105974018573761,0.06540678441524506,0.9473684210526315,0.03234301376761052,0.04031308805733396,0.033757024166876815,0.035471041997273765,0.11105974018573761,0.06540678441524506,0.9473684210526315,0.03234301376761052,0.04031308805733396,0.033757024166876815,0.035471041997273765,0.42,222.13
9946,wdbc,569,30,2,0,single_mlp,temp,0.5,0.10790246725082397,0.06496810168027878,0.9473684210526315,0.044069204936947735,0.04546490363907396,0.048130427536211516,0.04588817870407774,0.11105974018573761,0.06540678441524506,0.9473684210526315,0.03234301376761052,0.04031308805733396,0.033757024166876815,0.035471041997273765,0.42,222.13
