task_id,dataset_name,n_samples,regime,n_classes,seed,config_idx,is_fixed,hidden_dims,lr,dropout,weight_decay,val_cal_nll,nll_ts,ece_ts,brier_ts,nll_raw,temperature
6,letter,20000,large,26,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.7672626972198486,0.6441660523414612,0.041518374868979,0.2568310499191284,0.7539842128753662,0.6522995233535767
6,letter,20000,large,26,3,9,False,"(128, 64)",0.003,0.2,0.001,0.1377428919076919,0.1259326934814453,0.0068841529476146,0.0588498525321483,0.1259328126907348,0.9999735355377196
6,letter,20000,large,26,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.0826753377914428,0.0824426487088203,0.0073317764749129,0.0404233299195766,0.0880877971649169,1.2159656286239624
6,letter,20000,large,26,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.1113324612379074,0.1071319654583931,0.0052926958352326,0.0507357083261013,0.11309465020895,1.2146703004837036
6,letter,20000,large,26,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.121302805840969,0.1034639030694961,0.006205299993356,0.0496466942131519,0.1032419428229332,1.0252562761306765
6,letter,20000,large,26,3,13,False,"(128, 64)",0.003,0.0,0.001,0.1411642432212829,0.1284516006708145,0.0081642009839415,0.0617167130112648,0.1363952010869979,1.2647076845169067
6,letter,20000,large,26,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.0911431908607482,0.0943437367677688,0.0080168585330247,0.0457088984549045,0.0958751365542411,1.0754530429840088
6,letter,20000,large,26,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.088491104543209,0.0843990370631218,0.004593323012193,0.0400143414735794,0.0846382305026054,1.055249810218811
6,letter,20000,large,26,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.1298117935657501,0.1084001585841178,0.007884572935601,0.053125787526369,0.1205826699733734,0.7866448760032654
6,letter,20000,large,26,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.1438380032777786,0.1230820640921592,0.0078946031493445,0.0593406595289707,0.1401399075984954,0.771167516708374
6,letter,20000,large,26,4,3,False,"(256, 128)",0.001,0.3,0.001,0.1033447682857513,0.0999336242675781,0.0063135799914598,0.0469789877533912,0.1021691560745239,0.875849187374115
6,letter,20000,large,26,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.1253323853015899,0.1215682849287986,0.0077921725834409,0.0579262971878051,0.1276854127645492,0.8119819164276123
6,letter,20000,large,26,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.096635952591896,0.0859731510281562,0.0061941662753621,0.0408588983118534,0.0858714804053306,1.0779155492782593
6,letter,20000,large,26,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.1161208748817443,0.1015785709023475,0.0065450214073061,0.0483131483197212,0.105083018541336,0.8879016041755676
6,letter,20000,large,26,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.2598263025283813,0.2450627982616424,0.0114978004172444,0.1121223717927932,0.2654477655887604,0.7569425702095032
6,letter,20000,large,26,4,8,False,"(64, 32)",0.0001,0.1,0.0001,0.72526615858078,0.6057485342025757,0.037038801882416,0.2502863109111786,0.7264817357063293,0.6454846858978271
6,letter,20000,large,26,4,9,False,"(128, 64)",0.003,0.2,0.001,0.1306089907884597,0.1171164289116859,0.0092560876992841,0.0567866824567317,0.1178247332572937,0.9661234617233276
6,letter,20000,large,26,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.0880541950464248,0.0825611054897308,0.0062330058390895,0.0401927568018436,0.0825700536370277,1.0316224098205566
6,letter,20000,large,26,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.1052507907152175,0.0816669017076492,0.0056963031043608,0.0388011969625949,0.0893053412437439,1.4287142753601074
6,letter,20000,large,26,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.1149507462978363,0.1116927191615104,0.0071043048501014,0.0532926954329013,0.1123972684144973,0.9456548690795898
6,letter,20000,large,26,4,13,False,"(128, 64)",0.003,0.0,0.001,0.1465511173009872,0.1303105056285858,0.0072679642265041,0.0623002089560031,0.1350973546504974,1.2425278425216677
6,letter,20000,large,26,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.1041920036077499,0.0845561921596527,0.0062546000281969,0.0400116592645645,0.0843118876218795,1.1104973554611206
14,mfeat-fourier,2000,medium,10,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.4807895421981811,0.4845134019851684,0.0566813000167409,0.2497660666704177,0.4848461151123047,0.9738687872886658
14,mfeat-fourier,2000,medium,10,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.5169341564178467,0.4728789627552032,0.0386848949392636,0.2430576682090759,0.4767266809940338,0.9494598507881165
14,mfeat-fourier,2000,medium,10,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.6581395864486694,0.5433639287948608,0.0554842317601044,0.2642084658145904,0.6655749678611755,0.6545103788375854
14,mfeat-fourier,2000,medium,10,3,3,False,"(256, 128)",0.001,0.3,0.001,0.4723665714263916,0.4462991654872894,0.050013411094745,0.2327673584222793,0.4495613873004913,1.1193574666976929
14,mfeat-fourier,2000,medium,10,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.4815726578235626,0.4517560601234436,0.0421130540594458,0.2370649725198745,0.4569723606109619,0.9285098910331726
14,mfeat-fourier,2000,medium,10,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.5169364809989929,0.4805810451507568,0.053928288668394,0.2475103735923767,0.4806516170501709,0.9985488057136536
14,mfeat-fourier,2000,medium,10,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.525434136390686,0.4928584396839142,0.045704096990327,0.2493240237236023,0.4965061247348785,0.9460760951042176
14,mfeat-fourier,2000,medium,10,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.4946593344211578,0.4610658586025238,0.0464429545029997,0.2386868298053741,0.4636933505535126,0.9627740383148192
14,mfeat-fourier,2000,medium,10,3,8,False,"(64, 32)",0.0001,0.1,0.0001,1.2595142126083374,0.7947542667388916,0.0608059339349468,0.3877222537994385,1.2676788568496704,0.3334237933158874
14,mfeat-fourier,2000,medium,10,3,9,False,"(128, 64)",0.003,0.2,0.001,0.5035054087638855,0.4892362952232361,0.0505604926496744,0.252371072769165,0.4990087747573852,1.1687278747558594
14,mfeat-fourier,2000,medium,10,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.5273371338844299,0.4750983417034149,0.0411311025172471,0.2369243800640106,0.4924886226654053,0.8721144795417786
14,mfeat-fourier,2000,medium,10,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.5354508757591248,0.4726121425628662,0.0476635799805323,0.2419057488441467,0.4834957122802734,1.225854992866516
14,mfeat-fourier,2000,medium,10,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.4704004526138305,0.4358104467391968,0.0475431891282399,0.2268469631671905,0.4353565573692322,1.0097042322158811
14,mfeat-fourier,2000,medium,10,3,13,False,"(128, 64)",0.003,0.0,0.001,0.5591304302215576,0.5065271258354187,0.0388946051026383,0.2552123963832855,0.5043272972106934,1.0395779609680176
14,mfeat-fourier,2000,medium,10,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.5506082773208618,0.5064506530761719,0.0512073807790875,0.2468790113925933,0.5191121101379395,0.896879255771637
14,mfeat-fourier,2000,medium,10,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.4988080263137817,0.4713902771472931,0.06128325526913,0.2518569827079773,0.470942884683609,1.0081449747085571
14,mfeat-fourier,2000,medium,10,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.5111203789710999,0.5005691051483154,0.0537351762503385,0.2695116400718689,0.5081217885017395,0.9240921139717102
14,mfeat-fourier,2000,medium,10,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.6423527598381042,0.5303106904029846,0.0600811877722541,0.2710949182510376,0.6500920653343201,0.6881018877029419
14,mfeat-fourier,2000,medium,10,4,3,False,"(256, 128)",0.001,0.3,0.001,0.4656524956226349,0.440817266702652,0.0564683403819799,0.2412569671869278,0.4432492554187774,0.9694480299949646
14,mfeat-fourier,2000,medium,10,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.4803556799888611,0.4540385007858276,0.0467771519968907,0.2459702640771865,0.4573952853679657,0.9606332778930664
14,mfeat-fourier,2000,medium,10,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.5097475647926331,0.4929305911064148,0.0635998112211625,0.2642204165458679,0.4987952709197998,0.9398639798164368
14,mfeat-fourier,2000,medium,10,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.5315451622009277,0.5146487355232239,0.0534105482200781,0.2734814882278442,0.5313878655433655,0.8808127641677856
14,mfeat-fourier,2000,medium,10,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.4645712971687317,0.4570268988609314,0.0458843473345041,0.2503785192966461,0.4579636752605438,0.9709947109222412
14,mfeat-fourier,2000,medium,10,4,8,False,"(64, 32)",0.0001,0.1,0.0001,1.2750681638717651,0.8281535506248474,0.0748910974462827,0.3907871544361114,1.2684650421142578,0.3830872178077698
14,mfeat-fourier,2000,medium,10,4,9,False,"(128, 64)",0.003,0.2,0.001,0.4656353294849396,0.4575612545013428,0.0486267853528261,0.2491595149040222,0.458565354347229,0.9692447781562804
14,mfeat-fourier,2000,medium,10,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.5080460906028748,0.5341542959213257,0.0619915454710523,0.2798516154289245,0.5428128838539124,0.907692849636078
14,mfeat-fourier,2000,medium,10,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.4972013831138611,0.5061086416244507,0.0632517664382855,0.2724263072013855,0.510883629322052,1.1181786060333252
14,mfeat-fourier,2000,medium,10,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.4547051191329956,0.4517878592014313,0.0563426793615023,0.2497951835393905,0.4511186182498932,1.0329108238220217
14,mfeat-fourier,2000,medium,10,4,13,False,"(128, 64)",0.003,0.0,0.001,0.5156272649765015,0.509418785572052,0.0594086881478627,0.2717449069023132,0.5087839365005493,1.0223664045333862
14,mfeat-fourier,2000,medium,10,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.5434703826904297,0.5383455157279968,0.068452296393613,0.2805094420909881,0.5751428604125977,0.8106245994567871
15,breast-w,699,small,2,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.0425210669636726,0.1925368010997772,0.0415553108567283,0.076308935880661,0.1512468010187149,0.6288413405418396
15,breast-w,699,small,2,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.0439643040299415,0.204580932855606,0.0390271537360691,0.0750493183732032,0.1607976108789444,0.6464905738830566
15,breast-w,699,small,2,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.0868237242102623,0.162587821483612,0.0285325159629186,0.0708406791090965,0.1608441770076751,0.5937038660049438
15,breast-w,699,small,2,3,3,False,"(256, 128)",0.001,0.3,0.001,0.0436976365745067,0.1853787004947662,0.0408857680502392,0.0766717940568924,0.1448242515325546,0.634010374546051
15,breast-w,699,small,2,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.0412079542875289,0.1914471834897995,0.0395090300412405,0.0747377499938011,0.1554699540138244,0.6844684481620789
15,breast-w,699,small,2,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.0344473272562027,0.2121383994817733,0.0386199335257212,0.0789471790194511,0.1552282124757766,0.6132637858390808
15,breast-w,699,small,2,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.0432807840406894,0.2107159495353698,0.0405409617083413,0.0746820345520973,0.1655454188585281,0.6542599201202393
15,breast-w,699,small,2,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.0506545193493366,0.1639166176319122,0.0378480491184053,0.0735963135957717,0.1391466110944748,0.6336337924003601
15,breast-w,699,small,2,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.2108461260795593,0.1283556967973709,0.0251614248468762,0.0671920105814933,0.2425497025251388,0.3397755920886993
15,breast-w,699,small,2,3,9,False,"(128, 64)",0.003,0.2,0.001,0.034122496843338,0.1843014806509018,0.0435069969722202,0.0769200176000595,0.1508364081382751,0.7187924981117249
15,breast-w,699,small,2,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.048655804246664,0.2024720311164856,0.035007205463591,0.0740348398685455,0.1650481075048446,0.6432331800460815
15,breast-w,699,small,2,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.0361623205244541,0.172455757856369,0.0435694282963162,0.0764404684305191,0.1448061913251876,0.7644607424736023
15,breast-w,699,small,2,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.0537015087902545,0.1660176068544387,0.0366774276608512,0.0736466571688652,0.1462067514657974,0.6771419644355774
15,breast-w,699,small,2,3,13,False,"(128, 64)",0.003,0.0,0.001,0.0362498797476291,0.1816700845956802,0.0420501490434011,0.0750095695257186,0.1478835195302963,0.7002232074737549
15,breast-w,699,small,2,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.0515025407075881,0.1985615640878677,0.0366704676832471,0.0743779465556144,0.164660170674324,0.6512007117271423
15,breast-w,699,small,2,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.1605915427207946,0.1099214106798172,0.0238243430852889,0.0547335557639598,0.1198161914944648,0.8153037428855896
15,breast-w,699,small,2,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.197966068983078,0.1231468170881271,0.0292487013907659,0.0525773391127586,0.1550754755735397,0.6821444630622864
15,breast-w,699,small,2,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.1736022531986236,0.120851069688797,0.0239847061179933,0.0616697706282138,0.1447422057390213,0.6630489230155945
15,breast-w,699,small,2,4,3,False,"(256, 128)",0.001,0.3,0.001,0.1628226488828659,0.108187198638916,0.0237366098733175,0.0538217201828956,0.1176317185163497,0.8351393342018127
15,breast-w,699,small,2,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.1673900485038757,0.1110261082649231,0.0244624244315283,0.0538217537105083,0.1239816546440124,0.8027428388595581
15,breast-w,699,small,2,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.1680394560098648,0.1153331622481346,0.0196409326224099,0.0545622520148754,0.1288541853427887,0.7714766263961792
15,breast-w,699,small,2,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.1938297003507614,0.1220933124423027,0.0279389517647879,0.0523643232882022,0.1529756486415863,0.6772675514221191
15,breast-w,699,small,2,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.1572566628456115,0.1011184304952621,0.0211906654494149,0.0508869625627994,0.1203552484512329,0.7270861864089966
15,breast-w,699,small,2,4,8,False,"(64, 32)",0.0001,0.1,0.0001,0.2786414921283722,0.1097027510404586,0.0334356806107929,0.0479779057204723,0.257034033536911,0.4004580974578857
15,breast-w,699,small,2,4,9,False,"(128, 64)",0.003,0.2,0.001,0.1638382375240326,0.1039920225739479,0.0268932251703171,0.0515697263181209,0.1201528310775756,0.7746618390083313
15,breast-w,699,small,2,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.1602065563201904,0.1132374182343483,0.0229919542868932,0.0559834279119968,0.1238693073391914,0.7732816934585571
15,breast-w,699,small,2,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.1799510717391967,0.1321460902690887,0.025091074903806,0.0586485303938388,0.1337169408798217,0.9345613718032836
15,breast-w,699,small,2,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.1774414628744125,0.1020020246505737,0.0245063350314185,0.0522134900093078,0.139441579580307,0.6523405909538269
15,breast-w,699,small,2,4,13,False,"(128, 64)",0.003,0.0,0.001,0.1606321930885315,0.1034745797514915,0.0242478871629351,0.0524355471134185,0.1222764253616333,0.7324410676956177
15,breast-w,699,small,2,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.1626960486173629,0.1155144721269607,0.0246037541400818,0.0566058903932571,0.1275462508201599,0.7581879496574402
18,mfeat-morphological,2000,medium,10,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.6225250363349915,0.6429839134216309,0.0497457113862037,0.3310665190219879,0.6438630819320679,1.0364972352981567
18,mfeat-morphological,2000,medium,10,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.6345521807670593,0.6432340741157532,0.0389665562907854,0.3255322277545929,0.6433866620063782,0.9904956817626952
18,mfeat-morphological,2000,medium,10,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.7031118869781494,0.6700102090835571,0.0608389097452163,0.3378548920154571,0.7227990627288818,0.7652626633644104
18,mfeat-morphological,2000,medium,10,3,3,False,"(256, 128)",0.001,0.3,0.001,0.6120544672012329,0.6287291049957275,0.04226717017591,0.3250335454940796,0.6312918663024902,1.072340965270996
18,mfeat-morphological,2000,medium,10,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.6155672669410706,0.6336172819137573,0.0334478010982275,0.3264270722866058,0.6340318322181702,1.0262926816940308
18,mfeat-morphological,2000,medium,10,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.6241496205329895,0.6509513854980469,0.0419152112553517,0.329710453748703,0.6509883999824524,0.985050082206726
18,mfeat-morphological,2000,medium,10,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.637142539024353,0.6573134064674377,0.0396943995356559,0.3304634392261505,0.6580671072006226,0.9608514308929444
18,mfeat-morphological,2000,medium,10,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.6203810572624207,0.6571802496910095,0.0473027775933345,0.3357114493846893,0.6574941873550415,0.9409814476966858
18,mfeat-morphological,2000,medium,10,3,8,False,"(64, 32)",0.0001,0.1,0.0001,1.297437310218811,1.000571846961975,0.0777828166137138,0.4445510804653168,1.3044674396514893,0.4370475709438324
18,mfeat-morphological,2000,medium,10,3,9,False,"(128, 64)",0.003,0.2,0.001,0.6176193356513977,0.6395622491836548,0.0425950382153193,0.3300775289535522,0.6426712274551392,1.078297734260559
18,mfeat-morphological,2000,medium,10,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.6299983859062195,0.6430660486221313,0.059051207602024,0.3274541199207306,0.6430661082267761,0.9999834895133972
18,mfeat-morphological,2000,medium,10,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.6322426795959473,0.6204879283905029,0.0357231134176254,0.3258755207061767,0.6263090372085571,1.1466047763824463
18,mfeat-morphological,2000,medium,10,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.6215462684631348,0.6433064341545105,0.0389856622119744,0.3296587467193603,0.6444742679595947,1.0442461967468262
18,mfeat-morphological,2000,medium,10,3,13,False,"(128, 64)",0.003,0.0,0.001,0.6244432926177979,0.6703321933746338,0.0500403861701488,0.3390940427780151,0.6696518063545227,0.9702150821685792
18,mfeat-morphological,2000,medium,10,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.6334150433540344,0.6480371356010437,0.0536709664513667,0.3298919796943664,0.6480423212051392,1.0029133558273315
18,mfeat-morphological,2000,medium,10,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.5457621216773987,0.5919201374053955,0.0653938576082388,0.3229568004608154,0.5910061001777649,0.9892129898071288
18,mfeat-morphological,2000,medium,10,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.56647127866745,0.5914750695228577,0.0477075145641962,0.3139669299125671,0.5905299782752991,0.873580276966095
18,mfeat-morphological,2000,medium,10,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.6660728454589844,0.616636335849762,0.0465286104877789,0.313406229019165,0.6807305812835693,0.6986353397369385
18,mfeat-morphological,2000,medium,10,4,3,False,"(256, 128)",0.001,0.3,0.001,0.5439900755882263,0.5633030533790588,0.040024399459362,0.3098382949829101,0.5613706111907959,0.9481617212295532
18,mfeat-morphological,2000,medium,10,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.5496281385421753,0.5730955600738525,0.0563441392282644,0.3143970370292663,0.570625901222229,0.9133785963058472
18,mfeat-morphological,2000,medium,10,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.5581417679786682,0.5838380455970764,0.0551644410441319,0.3168398737907409,0.5817670226097107,0.962776243686676
18,mfeat-morphological,2000,medium,10,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.5615584254264832,0.5926105380058289,0.0490117957442999,0.3159299790859222,0.5893276333808899,0.9029886722564696
18,mfeat-morphological,2000,medium,10,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.5741598606109619,0.5788200497627258,0.0318793065597613,0.3162490725517273,0.5836468935012817,0.8441206812858582
18,mfeat-morphological,2000,medium,10,4,8,False,"(64, 32)",0.0001,0.1,0.0001,1.12864887714386,0.7091830372810364,0.0549853659172852,0.3722279071807861,1.1020861864089966,0.4112804532051086
18,mfeat-morphological,2000,medium,10,4,9,False,"(128, 64)",0.003,0.2,0.001,0.5574138164520264,0.5663625597953796,0.0423802933841943,0.3114863932132721,0.5654363632202148,0.9318658709526062
18,mfeat-morphological,2000,medium,10,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.5648191571235657,0.5908805727958679,0.0602971099317073,0.3171274662017822,0.5885986089706421,0.875128984451294
18,mfeat-morphological,2000,medium,10,4,11,False,"(512, 256)",0.003,0.0,0.0001,0.5673351287841797,0.5924926996231079,0.0410104437669118,0.3243728280067444,0.5911352634429932,0.9744048118591307
18,mfeat-morphological,2000,medium,10,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.5428080558776855,0.5724330544471741,0.0415950723489125,0.3121667206287384,0.5697938799858093,0.9275172352790833
18,mfeat-morphological,2000,medium,10,4,13,False,"(128, 64)",0.003,0.0,0.001,0.5538607835769653,0.5864363312721252,0.0507197789351145,0.3179355263710022,0.5837417840957642,0.9450401663780212
18,mfeat-morphological,2000,medium,10,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.5610962510108948,0.5924938321113586,0.064830349261562,0.3130433261394501,0.5906248688697815,0.8870753049850464
23,cmc,1473,medium,3,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.9238576292991638,0.9255739450454712,0.0620880756001014,0.5518884062767029,0.9305000901222228,1.1625146865844729
23,cmc,1473,medium,3,3,1,False,"(512, 256)",0.0001,0.1,0.001,0.9108653664588928,0.9126724600791932,0.043021178481269,0.5421136021614075,0.9126725792884828,1.0000191926956177
23,cmc,1473,medium,3,3,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.9157119989395142,0.9219120144844056,0.0694323364960945,0.5515809655189514,0.922590672969818,1.025678038597107
23,cmc,1473,medium,3,3,3,False,"(256, 128)",0.001,0.3,0.001,0.9014182686805724,0.9125989079475404,0.069619676453919,0.5451698899269104,0.9126272201538086,1.0030187368392944
23,cmc,1473,medium,3,3,4,False,"(256, 128)",0.0005,0.3,1e-05,0.8942155241966248,0.9103251695632936,0.0697467790485101,0.5426926612854004,0.9102481007575988,0.9423701167106628
23,cmc,1473,medium,3,3,5,False,"(512, 256)",0.0005,0.05,0.001,0.9296949505805968,0.9172537922859192,0.0809954746968328,0.5481964349746704,0.9168978333473206,1.0851727724075315
23,cmc,1473,medium,3,3,6,False,"(512, 256)",0.0001,0.0,0.001,0.9101675152778624,0.9171521067619324,0.0550594122059601,0.5445395112037659,0.9173219799995422,1.0186902284622192
23,cmc,1473,medium,3,3,7,False,"(128, 64)",0.0005,0.3,0.001,0.8987631797790527,0.898883581161499,0.0847384199584271,0.5364733338356018,0.9015111923217772,0.8957453370094299
23,cmc,1473,medium,3,3,8,False,"(64, 32)",0.0001,0.1,0.0001,0.9342055320739746,0.9300018548965454,0.1008369223882923,0.5566805601119995,0.9417575597763062,0.7398316264152527
23,cmc,1473,medium,3,3,9,False,"(128, 64)",0.003,0.2,0.001,0.8943647146224976,0.9056648015975952,0.064646788505511,0.5434207916259766,0.90567547082901,1.0016372203826904
23,cmc,1473,medium,3,3,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.9067819118499756,0.9000684022903442,0.071972833514887,0.5363766551017761,0.902246117591858,0.9074097871780396
23,cmc,1473,medium,3,3,11,False,"(512, 256)",0.003,0.0,0.0001,0.9599454402923584,0.9397186636924744,0.0616900430560785,0.5597617030143738,0.9508402347564696,1.3113698959350586
23,cmc,1473,medium,3,3,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.8997264504432678,0.904059648513794,0.0924010496355045,0.5395315289497375,0.904456377029419,1.0334601402282717
23,cmc,1473,medium,3,3,13,False,"(128, 64)",0.003,0.0,0.001,0.907123327255249,0.9111011624336244,0.0684137234243296,0.5450625419616699,0.912020206451416,1.093063473701477
23,cmc,1473,medium,3,3,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.9201250672340392,0.913006067276001,0.07059386214294,0.5448013544082642,0.9136751890182496,0.961233913898468
23,cmc,1473,medium,3,4,0,True,"(256, 128)",0.001,0.1,0.0001,0.9533478021621704,0.9233250617980956,0.0506682268307034,0.554084837436676,0.9220696091651917,1.1080245971679688
23,cmc,1473,medium,3,4,1,False,"(512, 256)",0.0001,0.1,0.001,0.9705525040626526,0.9378951787948608,0.055730502147459,0.5638331174850464,0.9382068514823914,1.200271725654602
23,cmc,1473,medium,3,4,2,False,"(256, 128, 64)",0.0001,0.05,0.0001,0.9758517742156982,0.9465240836143494,0.0602959145597145,0.5672153830528259,0.946038007736206,1.1666630506515503
23,cmc,1473,medium,3,4,3,False,"(256, 128)",0.001,0.3,0.001,0.9587766528129578,0.9153761863708496,0.0664079975610399,0.5499299764633179,0.915107250213623,1.2418262958526611
23,cmc,1473,medium,3,4,4,False,"(256, 128)",0.0005,0.3,1e-05,0.9667981266975404,0.9209681749343872,0.0402069571328028,0.5531772375106812,0.9187822937965392,1.2353596687316897
23,cmc,1473,medium,3,4,5,False,"(512, 256)",0.0005,0.05,0.001,0.971643567085266,0.9359970092773438,0.074133828703293,0.5625642538070679,0.9422460794448853,1.2817431688308716
23,cmc,1473,medium,3,4,6,False,"(512, 256)",0.0001,0.0,0.001,0.9736647009849548,0.9376175999641418,0.0720843429619309,0.5631465315818787,0.9407303333282472,1.25671648979187
23,cmc,1473,medium,3,4,7,False,"(128, 64)",0.0005,0.3,0.001,0.9615409970283508,0.9216309785842896,0.0675199870335853,0.5527594685554504,0.921553671360016,1.2491174936294556
23,cmc,1473,medium,3,4,8,False,"(64, 32)",0.0001,0.1,0.0001,1.093818426132202,1.103868007659912,0.0524915775000038,0.6715502738952637,1.1108893156051636,1.4184370040893557
23,cmc,1473,medium,3,4,9,False,"(128, 64)",0.003,0.2,0.001,0.96608567237854,0.93792724609375,0.0848060310223681,0.5643361210823059,0.9411861300468444,1.2558149099349976
23,cmc,1473,medium,3,4,10,False,"(512, 256, 128)",0.0005,0.1,0.001,0.9447627663612366,0.9434568285942078,0.0462616786108178,0.5646666288375854,0.9435145258903505,0.9866148233413696
23,cmc,1473,medium,3,4,11,False,"(512, 256)",0.003,0.0,0.0001,1.0145118236541748,0.9268484115600586,0.066039457294227,0.5539627075195312,0.9568992257118224,1.594963550567627
23,cmc,1473,medium,3,4,12,False,"(256, 128, 64)",0.001,0.3,0.0,0.9466773271560668,0.9220254421234132,0.059134967818772,0.551013171672821,0.9250524640083312,1.2071986198425293
23,cmc,1473,medium,3,4,13,False,"(128, 64)",0.003,0.0,0.001,0.9863386750221252,0.9347565174102784,0.071295299671464,0.5609186887741089,0.9527610540390016,1.4458223581314087
23,cmc,1473,medium,3,4,14,False,"(512, 256, 128)",0.0005,0.05,0.0,0.94951730966568,0.9481393694877625,0.0639495040063804,0.566027820110321,0.9481395483016968,0.9999243021011353
29,credit-approval,690,small,2,3,0,True,"(256, 128)",0.001,0.1,0.0001,0.3445395231246948,0.3725063800811767,0.0682694832771872,0.2209037393331527,0.3882184326648712,1.241109013557434
